before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
-2.7898405,5.9147587,11.348336,10.093903,0
5.589481,6.5166698,8.963421,8.610119,0
0.39025193,5.7703238,10.206288,9.602936,1
-0.23204698,4.519639,10.815551,9.170583,1
3.0582256,8.361818,6.6505656,11.227723,1
0.58631533,5.0304594,9.139215,8.484676,0
-0.1466737,4.8139424,10.533877,8.893906,1
5.349303,9.007579,7.001323,8.574563,0
2.8831487,5.529234,8.95538,7.5462384,1
10.2761345,6.5521126,3.9492657,6.7872505,0
-3.2309432,4.568072,11.698186,9.661648,1
8.01658,10.086329,4.22126,10.07531,1
1.6723263,5.3975544,9.425735,8.5898,1
-1.7337197,3.6642148,11.269,8.332033,0
-0.16124278,7.075662,9.079898,10.12515,1
11.04983,4.131758,4.8652086,4.991573,1
-1.5494379,6.248951,11.095901,10.075809,1
8.678256,7.109224,4.4650383,7.33345,0
2.5745168,7.4558067,7.7012415,8.755141,1
4.0470157,3.9641414,8.482847,7.354915,1
-1.5610352,5.568359,10.747888,9.466094,1
-2.9297254,5.3414187,11.561203,9.791515,0
6.318096,8.399186,6.1487722,8.621585,0
10.259433,7.0048475,3.45355,6.5814357,0
5.9046645,9.847779,5.531082,10.816575,0
12.305273,4.591427,3.0251791,5.4201417,0
12.603907,4.6139126,2.5638206,5.6501493,0
5.099374,9.047664,7.437697,8.496234,0
-3.0737696,4.2667737,12.062886,9.471186,0
8.654535,9.695554,4.432562,9.194583,1
10.283151,10.202338,3.3836324,9.768405,1
13.09545,9.877543,1.4192752,9.913859,1
0.6277138,5.063736,8.699185,7.959992,0
0.23345254,5.521368,10.236965,8.967697,1
-3.7581353,5.9393992,11.128143,11.250716,1
-1.3621755,5.8565454,10.530948,10.051904,0
