before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
0.7103754,5.1904206,10.57427,3.7376523,0
4.4960527,7.52037,7.7328877,4.8480144,1
0.5668298,6.3176775,10.601152,5.1721683,1
13.921121,9.253343,1.6896956,7.3342886,1
10.130033,7.0392113,4.255859,4.284608,1
4.2665744,8.769049,8.08928,6.23685,0
12.946492,9.531513,2.3078268,7.201075,1
8.724889,9.423621,5.1381197,5.871164,1
-3.762743,5.9026365,12.324592,7.1193304,1
6.619214,5.5614123,7.117953,3.3369515,0
-2.1958628,4.245888,12.121145,5.1369057,0
-3.4313724,4.69317,12.9878,5.448412,0
2.3174927,8.564611,8.9984665,7.375542,1
-3.1012318,11.992858,9.962806,-1.1786048,1
1.4544258,7.4009256,8.857839,5.3839564,0
1.493276,7.4725766,10.192592,6.5228705,0
5.735241,9.837747,8.038392,7.4262657,1
9.138813,9.825316,5.0549555,6.0767517,1
7.281649,7.5922947,6.3040347,4.6319485,0
1.3397647,6.474318,10.375513,5.216457,1
-3.7489657,5.6404476,12.723903,6.583378,0
6.2143083,6.1892567,6.2241044,3.8659127,0
11.477218,4.02321,4.212817,1.9723934,1
6.325197,5.749786,7.2448215,2.9084415,1
8.296997,7.383256,5.5338225,4.9870896,0
-1.284519,6.397676,11.200821,6.8573794,0
11.793961,4.4663653,4.0843287,2.534381,0
3.899568,7.394678,8.921322,4.1128364,0
5.261252,3.6208243,7.901982,2.4067247,1
1.3937752,7.1958466,9.8969145,5.787709,1
5.682387,6.5969725,7.2667437,4.1582494,0
12.532518,4.6646943,2.2346706,2.717804,0
5.1697035,9.531527,8.521619,7.2624307,1
5.235739,9.670993,7.822108,6.9575806,0
11.375993,5.4055557,3.2052555,2.9225018,0
-2.8969555,4.024938,12.71052,5.072923,1
5.036663,9.1544485,8.566718,6.7680054,1
2.7937326,8.125965,8.870179,6.138513,0
-1.4245535,6.788008,11.633356,6.998136,1
-0.3726873,6.9811,9.969391,7.039626,0
5.634763,3.901356,7.4252377,3.1650834,0
2.0278926,8.813491,8.736193,7.819661,1
6.2159166,9.74386,6.699155,7.1988645,1
-3.5317864,5.56529,12.784706,6.2260094,0
13.3130865,9.459784,2.238484,7.222648,1
4.717877,6.1466074,9.398977,3.7038317,0
0.5200045,5.9910374,9.950196,4.4305267,0
-0.6540441,7.6753097,9.2446785,8.030754,1
-2.734284,4.8584433,12.058366,5.5863347,1
6.8648825,2.9043956,5.317267,1.7819011,0
-3.493047,5.648501,12.402335,6.586359,1
12.6449375,2.6227312,4.1465073,0.9145042,1
5.534675,9.084388,7.702885,5.007545,1
3.69471,8.455253,8.452769,5.7394743,1
8.198878,8.9597435,5.5958652,5.566412,1
8.191168,10.350409,5.6692586,7.4490223,1
6.188297,6.083654,7.7940674,3.713392,0
11.852113,8.805377,2.2256792,3.5890694,0
4.9403963,5.860997,8.399623,3.2594023,1
5.193814,8.932674,8.062452,6.188075,0
5.94193,3.5812654,5.5595174,2.8025453,0
11.727621,4.7177825,4.095522,3.0134602,0
12.616214,9.634874,2.564327,7.005154,1
4.522303,8.011814,8.68057,5.4560404,0
-3.76158,5.702995,12.208769,7.0898175,1
0.76659155,5.3466773,10.131766,5.1544676,0
-2.296436,4.583499,12.483232,5.0783024,0
11.374265,4.431194,4.1095204,2.8085442,0
-3.7443523,5.661463,12.729102,6.57406,0
4.777614,3.6067207,8.187658,2.6351104,0
5.997456,8.81922,7.194166,5.256548,0
0.46292362,7.252543,10.416203,6.405125,0
4.6171002,5.642839,9.585425,3.5684128,1
4.4224124,3.8752046,8.778814,5.46599,1
3.0499203,6.292375,9.413306,4.8809834,0
7.761659,6.224932,4.393596,3.8190598,0
6.9634547,6.459301,5.635826,5.2777443,1
4.191025,10.247098,8.843091,8.951201,0
9.270352,9.627479,4.8372498,6.201117,1
-1.6130756,3.9504178,10.29737,2.4449403,1
13.69913,9.37252,1.7952081,7.2376575,1
-2.1209087,4.6443596,11.896217,5.4945226,1
-2.7544436,4.7514515,12.570144,5.5574613,0
-2.5575457,5.771512,11.896997,6.1662126,1
3.120805,6.7214303,8.943519,4.8075376,0
3.8928118,7.619577,9.116076,5.112048,0
1.8922149,8.699457,9.003869,7.641153,1
-1.9917667,4.992396,12.174365,5.3715467,0
12.395041,3.5867891,4.2059345,1.2531449,1
-1.4032817,6.7536263,11.206599,6.3112535,0
-0.57429427,5.786009,9.850281,4.4943666,0
3.8673594,9.154886,8.726233,7.8403177,1
12.166673,4.5836368,2.595732,3.2552586,0
4.6315627,6.0639195,8.377483,3.85977,0
2.966907,4.1827116,9.421841,2.86935,1
0.56615937,5.7518444,9.618478,4.3932543,0
4.892278,7.4785805,7.955881,4.7792172,0
5.390319,8.772987,7.630327,5.108751,1
10.761622,10.343082,4.440514,7.3367467,1
3.0579667,8.084518,8.604115,6.099113,0
6.0237994,5.9635487,7.6263857,3.4276986,0
4.190734,3.9279716,8.491797,2.5266757,1
1.5581512,6.5904055,9.827577,4.5691166,0
-1.1545243,6.513766,10.766656,6.2258863,0
10.8749,6.470746,3.7767634,3.302485,0
-0.2800216,4.51487,10.342133,3.7526298,0
1.9675355,4.820659,10.05861,2.1621714,1
11.685693,9.664701,3.384753,6.724702,0
-3.619173,5.685615,12.680362,6.45306,0
1.4863087,6.097248,10.1638565,5.60602,0
4.916856,7.3108983,8.33107,4.4812016,0
2.434266,7.3102436,9.07927,5.853452,0
8.014936,5.499193,5.2486515,2.8979077,1
11.670769,4.5717883,3.2156274,2.6803749,0
3.9988947,10.249568,9.031995,8.557156,1
9.35545,6.4030733,4.6880527,3.2391129,0
3.0731146,4.1447115,8.8097105,2.7549984,0
0.56664884,5.942251,10.401779,5.755529,1
5.256975,3.8227687,8.766166,5.44925,1
10.499297,4.436587,4.59601,2.5408905,1
-2.7288988,3.9259572,12.33119,4.973034,1
1.9707314,4.440592,10.026944,4.1844726,0
8.194003,7.3575487,5.359493,4.5396705,0
-0.85886836,3.845703,11.240484,3.8052952,0
8.221781,9.771133,5.613532,5.4994645,1
13.033677,9.833566,2.3312235,6.7528677,1
-1.9447562,5.43969,11.472238,5.9039903,1
11.246588,5.129574,3.446515,2.6817446,0
1.6056046,8.276877,9.988771,6.357932,1
5.496103,9.524636,7.337322,6.823299,1
11.786284,3.504159,5.039384,1.5707589,1
5.786112,8.581088,6.6922755,5.1203623,0
0.5746121,4.9666996,10.479594,4.1964483,1
1.3095939,6.2501254,10.047956,4.2551312,0
6.1589274,5.512301,8.821331,2.9365823,1
11.6699705,9.672535,3.703582,6.3477254,1
6.7485895,6.003441,7.532119,3.6306956,0
10.993796,6.8197737,2.7578976,3.8701994,0
0.98760986,7.30352,9.144291,6.00729,1
-3.0203602,4.628819,12.813438,5.6954556,0
3.5348005,4.0817275,8.722716,2.7020445,1
6.379468,11.887596,6.363096,-0.82728064,0
-3.1966503,4.291611,12.605564,5.61904,0
6.344785,8.376021,6.841271,5.0666494,1
-2.7898405,5.9147587,12.135143,6.161094,0
5.589481,6.5166698,7.2651033,4.275265,0
0.39025193,5.7703238,10.995983,5.172448,1
-0.23204698,4.519639,10.589394,4.7023935,1
3.0582256,8.361818,8.68447,6.1550174,1
0.58631533,5.0304594,10.308397,4.3772674,0
-0.1466737,4.8139424,10.5765505,4.1424704,1
5.349303,9.007579,7.145665,5.6922216,0
2.8831487,5.529234,9.566653,3.4877305,1
