before_umap_x,before_umap_y,true_label,decision_value
-1.1688247,4.4862356,0,-0.9997885109508183
-3.3304222,4.5082636,0,-0.9646296755338564
9.445808,6.04213,1,0.9999969468280143
3.780071,5.888635,0,-1.0002093023490266
8.742705,8.075273,1,1.0778177281199919
-2.77502,4.8688126,1,0.9998306489036983
2.7634215,8.043216,0,-1.1292244922400216
3.3808744,6.8959074,0,-1.0711732681215622
10.965657,9.359508,1,1.0003200211709202
7.1260595,6.1084437,1,0.9998563128051543
5.231591,4.01692,0,-0.9997613726866822
13.9738,9.250051,1,1.3818636141504579
11.508818,9.549422,1,0.9997197793118917
-2.615374,4.233362,0,-0.9999751873312501
10.358693,6.3194985,1,0.624059790977154
-0.20886897,4.1846633,1,1.0003086623976836
1.7132427,4.928907,1,0.9998204262042594
10.303649,6.983881,0,-1.1806305250924465
-1.4485186,7.1375666,0,-0.81377620820512
11.838881,5.9088745,0,-0.7250076079298774
1.7373178,8.535952,1,0.9996866644422724
6.0063205,9.041302,0,-0.9997884560336536
13.882093,9.276414,1,1.0176952633435752
4.598956,5.9245872,0,-1.2199087880135517
11.803935,8.754785,0,-1.258863154897494
7.4613605,9.36375,1,1.0641791034045978
4.880929,5.8454566,0,0.42839474389097026
-2.4615726,5.742751,1,1.025657724588344
6.330965,8.722238,0,-0.9996846929661816
6.5334826,3.285488,1,0.9999283324283947
6.652179,3.2896605,0,-1.0754358375574815
3.7492335,6.0731225,0,-0.9998529757577652
2.7304804,4.2870054,0,-1.2701144879125041
4.0599613,8.832143,1,1.5643273658554346
9.117526,10.151097,1,1.120076859686107
3.7009227,6.0713887,0,-2.0285031950602535
1.1739732,7.8067493,1,0.014236157141763794
-1.492779,4.6892514,1,0.9999408748652312
2.7854066,5.467636,1,0.999184895739007
10.202635,7.0263433,0,-0.680289464660361
6.0366845,8.516477,0,-1.0000405497715914
9.421416,8.616333,0,-1.0001011584202
2.970322,6.930249,1,0.9999781493782227
11.751922,4.100737,1,1.0003518447926527
9.915547,10.188218,1,1.328955951926414
10.452331,9.758029,1,1.000003904591198
-3.157824,4.3058233,0,-0.9998972104926145
11.554219,9.629181,1,1.0297440833336848
-1.1135167,4.2583184,1,1.0000934157059305
11.444998,5.4100513,0,-1.0241308361569703
