before_umap_x,before_umap_y,after_umap_x,after_umap_y,true_label
4.777614,3.6067207,-0.58957046,15.709236,0
5.997456,8.81922,-3.3711643,9.440072,0
0.46292362,7.252543,0.7349856,7.4919105,0
4.6171002,5.642839,-2.7730317,13.604297,1
4.4224124,3.8752046,-2.9394763,7.1547422,1
3.0499203,6.292375,-2.1718442,10.403465,0
7.761659,6.224932,-4.4729857,13.289117,0
6.9634547,6.459301,5.751733,9.424036,1
4.191025,10.247098,9.390534,4.963897,0
9.270352,9.627479,4.383829,6.323672,1
-1.6130756,3.9504178,4.8275914,11.555631,1
13.69913,9.37252,5.5435925,7.363447,1
-2.1209087,4.6443596,-0.6164835,11.338864,1
-2.7544436,4.7514515,-1.6177416,10.548474,0
-2.5575457,5.771512,3.9774196,7.0339437,1
3.120805,6.7214303,1.796184,9.211678,0
3.8928118,7.619577,-0.06735752,8.693453,0
1.8922149,8.699457,3.852366,4.488998,1
-1.9917667,4.992396,-1.1223829,11.114609,0
12.395041,3.5867891,2.950524,12.039431,1
-1.4032817,6.7536263,0.61081904,7.242167,0
-0.57429427,5.786009,-0.4862069,11.235551,0
3.8673594,9.154886,4.311205,3.7643626,1
12.166673,4.5836368,-5.3811455,12.816451,0
4.6315627,6.0639195,-1.888567,12.586338,0
2.966907,4.1827116,-0.6911596,15.512357,1
0.56615937,5.7518444,-1.8712968,13.349074,0
4.892278,7.4785805,-3.9970956,11.406543,0
5.390319,8.772987,2.1857119,8.5904255,1
10.761622,10.343082,4.553902,4.4374294,1
3.0579667,8.084518,-4.6572733,8.802806,0
6.0237994,5.9635487,-0.4775863,11.85933,0
4.190734,3.9279716,0.36033565,18.34584,1
1.5581512,6.5904055,2.0394452,11.504789,0
-1.1545243,6.513766,1.6799266,7.212573,0
10.8749,6.470746,-5.9060493,11.264711,0
-0.2800216,4.51487,0.33642453,16.218668,0
1.9675355,4.820659,4.861858,11.5576105,1
11.685693,9.664701,4.1559324,4.95717,0
-3.619173,5.685615,1.3764882,6.8353915,0
1.4863087,6.097248,-0.7124126,4.900688,0
4.916856,7.3108983,-5.281088,12.582083,0
2.434266,7.3102436,-1.7623252,9.308421,0
8.014936,5.499193,0.82176906,10.632243,1
11.670769,4.5717883,-1.666119,11.839697,0
3.9988947,10.249568,9.508013,4.87163,1
9.35545,6.4030733,-1.1748507,8.63063,0
3.0731146,4.1447115,-3.2938726,6.1390734,0
0.56664884,5.942251,-1.7302243,13.093395,1
5.256975,3.8227687,-2.9418902,7.157331,1
10.499297,4.436587,-2.1274476,-2.3779504,1
-2.7288988,3.9259572,0.14449532,9.655593,1
1.9707314,4.440592,0.21171437,15.215714,0
8.194003,7.3575487,-4.8216276,11.859438,0
-0.85886836,3.845703,0.20501448,14.385597,0
8.221781,9.771133,8.865477,5.563749,1
13.033677,9.833566,4.664263,5.607578,1
-1.9447562,5.43969,-2.1054635,6.9976144,1
11.246588,5.129574,-4.1102195,13.175442,0
1.6056046,8.276877,2.594876,5.404335,1
5.496103,9.524636,3.995433,6.558848,1
11.786284,3.504159,7.183105,13.084862,1
5.786112,8.581088,1.7979236,8.933769,0
0.5746121,4.9666996,-1.190666,11.6193075,1
1.3095939,6.2501254,-3.9441772,11.447224,0
6.1589274,5.512301,1.3595898,10.36778,1
11.6699705,9.672535,3.6601903,6.6984606,1
6.7485895,6.003441,0.6354287,10.810664,0
10.993796,6.8197737,-8.140317,11.548985,0
0.98760986,7.30352,0.040984772,9.151346,1
-3.0203602,4.628819,-0.8209734,9.165897,0
